,0,tweet
1088621,0,@Antiuse I work at an art gallery/vintage store designing wedding invitations...  Sounds like you're set for the night!   #LOFNOTC
1091688,0,"I finally took the plunge and downloaded Team Fortress 2.  Bit different than my usual games, but I enjoy it "
1162460,0,I hope my mom will let me eat tonight 
858834,0,"finally got my pistaschio pudding  mmmMMMMMMmmmmm. yay piss pudding. smells like playdough, but tastes better!  tight!"
955156,0,@MelbourneVixens absolutely awesome effort  so glad im a member 
951461,0,Fomos na LDS em Melbourne. 
1103107,0,@designsbyreese  Thanks!
1440386,0,@teambitchface you are the Serena to my Blair bb. 
1475487,0,relaxing with the folkss  
833484,0,taking my hostee to the station before church.. yet again another long day 
1182045,0,@BabyJane04 your so lame sometimes! 
1049119,0,Happy...Jack comes home today! 
1113275,0,It's fiiiinally nice out today! Heading out for some food 
954500,0,at miles's house watching WWE :L it was a chillout day and miles's house was very eventfull 
812369,0,Sooo @maitababy and I are gonna drink our asses off tonight.. Lol we both wish we were @ vegas LOL! 
1479775,0,@ddlovato 19 days untill your concert in Boston!! Can't wait to hear your new songs  yipeeeee 
896246,0,"10km today that's 50km for the week. Watched the new x-man movie, awesome!!!! Now doing laundry "
1526611,0,"@Domness yer got well pissed off with it, was so annoying so i just went to shops lol. its ok now "
805778,0,"@andrewmaier thanks for your Webjam review, it's appreciated a lot! "
1503812,0,http://tinyurl.com/ql7yzf - Check out this awesome gift card giveaway! Enter your zip code to win 
832619,0,"@xSKYLINES haha, fml is so funny. "
859797,0,"K On ep 5 was simply too funny, I had to watch several scenes twice to laugh enough  And the ending is so bloody awesome..."
1506953,0,@craig_martin had me crying from laughing so hard. thx for posting the link 
1264823,0,@rxtmr hey! thanks for making my tweet #1.  awesome!
1065975,0,@ysaw   Thanks so much for the kind words! We hope you enjoy your new purchase! Feel free to contact us 24/7 for any further assistance. 
1398927,0,Welcome to the Mac club @barrysnedden! Another convert! 
827823,0,@jimthomlinson going to remember that one 
1364480,0,Come as fast as you can to the park next to the Stroh Ranch Rec Center! 
1558816,0, so good so good.
978725,0,@ddlovato Demi.. Don't say that! you are soo worthy of your fans support! we love you like crazy! 
1588511,0,@fodwyer Already installed it and wondered about my badges and my rank  Hope it stays that high ;)
854680,0,"@sprinkles_ I feel your pain, indeed. but don't give up, we'll get there too "
1438641,0,@ddlovato i cant wait to meet you! youÂ´re so amazing! and your cd cover is wonderful! love you demz! 
1348280,0,I'm not going down without a fight. It's friday action night 
1567232,0,@linkmister u just type in what u are doing or what u are thinking and upload it for all to see. its fun! we can talk thru the day! 
1194127,0,"http://twitpic.com/6d3tv - kingston from a view, thought some of you guys might like to see this "
953368,0,I finally added my pic to my profile...  please don't be scared 
930520,0,"@SableSnow No, not at all.  "
1219034,0,"@ingo_h yay, &quot;Welcome to the Neighborhood&quot; no no no no, i like it here  #rock #band http://cgig.de/"
867416,0,I'm a 32 year old dyke at heart 
1172081,0,@candsmontenegro Check my profile here and you'll see all the names I just sent Tweets during the last 5 minutes 
978269,0,but 'all that' and 'kenan kel' were my childhood faves! shout to all the ppl who made those shows happen. i was a happy kid becuz of them 
910985,0,"@veeiceekayi look, i'm following you!  "
931576,0,Off to bed. that 4 am wake up call from the baby -ot the dog- comes pretty early! Night all  http://twitpic.com/50too
938020,0,@connoraa thats sokai 
1491798,0,@mercydrummer http://twitpic.com/6umyy - cant wait to hear the new music!!!! 
1137445,0,Today was so tiering.. gonna take a shower... My pappy looked allot better today! 
814956,0,gdmorning twitter world! 
1346287,0,"#/Galahad in Poland at the mo, Lucky gits "
1397632,0,@MicheleKnight ty for the link 
1563033,0,"@TimBarcz On the other hand, I could be totally lying to you "
1430308,0,got a hairr cut at jackie's parents' place 
1069452,0,@dleonar2 Thank you 
847767,0,@Amy_Lou69 
1242561,0,@tomc1995 thanks 
1446433,0,@JustPotts yepp...only one ..ima good girl!..lol 
921059,0,Up early- have to go shopping for mothers day. Gonna make her breakfast 
1488376,0,DAMN  Made a cool $240 this  hour. probably going for even more.
892597,0,Waiting for desperate housewives 
1298704,0,"@deniseneil Sorry to dash your daydreams, but she has pretty long-term boyfriend. You know she's your FB friend? But dream on if you want "
1229213,0,Happy Birthday   
1569470,0,finally going to bed. and @izzyxox i will be at your house tell kamil to be ready 
1508340,0,haha i love my cousin 
832420,0,"ha d a gr8 day yesterday at borough mkt, smiths and then la clique "
1308233,0,annoyingly thick indian hair. psyched for summer! 
1096089,0,"@TamzyTheWeresol Ok, i'll add in the text later tonight. "
1401250,0,@mucbrula because Im ment to be reading research papers on the way over!! If it has PTV.. no work will get done! 
1484554,0,pool then out with kaylen for the night 
1169890,0,Sick and tired of feeling sick and tired... stupid sore throat  ? http://blip.fm/~7det8
928301,0,@iamjersey don't worry. be happy. 
1470438,0,@CharleneSoraia I've done it now... I just wanted something new up there coz it's so out of date. It's more or less finished though 
1545732,0,@soffe i have orange and blue soffe shorts gotta stay true to my school colors lol  (via @crumbsgirl) ~ Go orange and blue! ;)
1452875,0,"@MissKatiePrice Hey Katie, just saying hey  x"
1408580,0,Found my friends. Yea!  |  Feeling significantly underrepresented as a Queer Jew but I have pride in that. :-D
1460218,0,@prolificd twitpic bhejo 
1302572,0,Off to climb! One person bailed out last minute *not surprised* Very glad other people did not 
833502,0,finally on here after being bugged like crazy!!! follow and i will follow back   Peace&amp;&amp;Love x
1261459,0,Ohohoho  Borat landed on Eminem: http://is.gd/LUhz Life's never be the same again for Slim Shady 
881156,0,@maxmarkson what show is suzi wilkes on again? must be a gold logie contender  
911944,0,@tncc24 - so sweet  why aren't you out livin' it up this saturday night?
1415914,0,"@myredpimento @tarataro GOOD LUCK, dears "
1099890,0,"Hot chocolate and a breakfast sandwich, you make this morning a whole lot better!  "
1432169,0,"Past 30,000G, all thanks to Fable 2. "
1072488,0,Today is #noBitchassness friday! Give a Hater a hug! Retweet 
1451523,0,@_all Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1298077,0,"@ShowBreezy lol I know, I took your word ! So what , I'm allowed "
1471190,0,@jamiemcreject Don't think too much about it. We're still here for you whatever happens. I'll pray for her. 
1400176,0,"@CherylColeUK ok, let me know when you find out please  and yeah i hope so too! x"
1059352,0,sunday! come to thw carshow! RED will have a booth that sells the best skewers you'll ever put in your mouth. 
896406,0,Pokez before prom? I THINK SO. pokez=10th&amp;&amp;E. my prom=right next to HOB. 
1245808,0,@TomStamp i watched the start but its abit laggy. i cant wait for sony  ohh man!
1352645,0,"And yes, Ladies, I am single (and now you know why...) .  "
829283,0,Last song of the night: That's what you get by Paramore  G'Night everyone. :O
979680,0,@fooyonghwee the tiers at Isetan Orchard. 
1239085,0,@likeacaufield awwwwwwwww que legal  voce ja tem twitter!!! seja bem vinda ^^
1575986,0,Well all of my Tweep Friends......I am off to visit my pillow....hopefully I will be able to sleep.......Be Good to Each Other...g'nite 
1091405,0,@djblp Thanks--!---see you soon I hope 
1065022,0,http://twitpic.com/67mkl - My room looks awesome because of how pretty it is outside 
1526427,0,@MissIngyO8  i think im gonna scream!!!! i wont ever take it off!!!! :L
1260156,0,Hahaha i was gonna tell you that but decided .....maybe i shouldnt! 
1153638,0,L.A. vs. Orlando...I have faith in L.A. Lakers. I'm a true fan! Go Lakers!!! 
1001996,0,"Ugh! Need to go into one of the big towns today .,2 hour drive . Oh well soon weekend . wooohoo! "
1324560,0,http://twitpic.com/6ivkb - Me and my adorable cousin Sam.  This makes me wanna go back to Maine!
832194,0,@senhordaguerra The silence gets to be loud when you are sitting around and waiting for the other person to talk. 
1384317,0,@Austinslide And we picked yesterday to go on the open top bus tour 
1399586,0,@iStayStylinOnU Who You Calling A Buuggg? Lol. Jk. Good Morning. 
1044278,0,Hangin wiff Lenny 
910647,0,"@AnalystAlterEgo LOL! Yeah, well, same applies to the grocery store. "
1549880,0,My sister @farawaynear made it to Mexico without a hitch.. 
1085153,0,About to see UP 
1210555,0,@SarahBrown10 Thank you 
1442274,0,looking for the smart ones  http://www.myspace.com/38pr
1538304,0,Jut woke up at 12:30 o.0 latest I ever slept till  oddly I'm still tired lol oh well gunna stop by star bucks and grab a coffee =]
1573067,0,"@piratefan52092 hahaha, i am indeed "
1524366,0,@slurredspeech good luck with the test!!!! 
1462434,0,ROAD WARS ON SKY3 (freeview 11) NOW NOW NOW 
883634,0,"Just saw some old pictures she had forgotten about, memories  off food shopping now, then into twon, then essay... bring it on SUN-day "
1553378,0,LOVES Chris Daughtry's so No Surprise. 
1112830,0,@char_anderson ooh that is smart - I shall do the same! Good luck  I'd love a kindle!
1499962,0,Working on blog entry.  Trying to savor the weekend before I have to go to work tomorrow.
1316148,0,@salandpepper xx take the good with the &quot;ok&quot; 
919962,0,"Happy Mothers Day, Mum.. Love you lots   1 month and 11 days to go.. AND 1 month to go for ma bby  love you Bash"
1429190,0,@compassdesign Thank you Barrie! It's Jen from Tazzu. I used your Joomla 1.5 Template Tutorial at our Joomla Demo Camp last spring. 
947800,0,@CarinaB where is she staying? we're at Harrah's. having lots of fun despite the outrageous prices &amp; barrage of timeshare dealers 
1107551,0,Finally out in this beautiful sunshine!!! I LOVE IT!!! 
1123347,0,"Im in the kitchen cooking up that white powder....but don't be alarmed, i'm just cooking pounded yam! "
1151526,0,@auwisner it actually is singular dancer. It's a hunter s thompson reference... But I think dancer.  
1212214,0,@atbandre that's so cool that you have a black bunny. I hope you liked the picture of our mr.pebbles he is a black too 
1325888,0,@motazb thanks  it was adorable
1190762,0,Zwinky has 20 million registered members worldwide! Omg 
1016998,0,"whats that, KFC time you say? hell yeah! "
966467,0,@Ms_Re Thank you Cherie!!! I hppe I do toooo LoL 
913495,0,"@deaninwaukesha Oh yes...quite.  And with that, I really do have to retire.  G'night doll!!  Nice chattin' with ya!  "
1424192,0,@bethanykinch is the sims 3 for mac good!?!?!? I really want to get it!  x
1529462,0,RE: @vaneska Thanks for the info babe. The dress buttons up the back and is open around the lower back. Love it too  http://disq.us/f2w
1097386,0,"Mornin' - Sun is out, today is good. "
1300630,0,"@DawnDelRusso I swear I'm nocturnal, or something "
1397477,0,Hey Rachelll 
972948,0,Knight all hopefully there will be some good tweets in the morning  and we will hear from the guys that they got back safley 
1470218,0,@GregCipes haven't heard from you in forever!!!!  miss you hope u r doing awesome.one love xx
1596970,0,"I think Bo-Bee ment...don't by any books...if you r out of food or TP..go ahead and get some,,,,, "
944180,0,@onebreath *lol* I still can't get over the &quot;Woah. Horse&quot; phrase and response! 
1353439,0,#FF @MF213 right back at cha 
1594502,0,.@James_Phelps &amp; @OliverPhelps glad you had a good game. Way to go for dad on the Hole-in-one! 
1422574,0,iNTERNET! YEY 
1533183,0,@imanidawson did you really think that? 
1460105,0,@PrincessSuperC hey ciara!! saw the the show at the o2 last night and you were amaaazing!  Headlining tour in the UK soon? pleaseee 
852626,0,@markpeak That's great to hear ka  It's not corruption in any sense of the word because nothing about CC or you is bad ;D
1501859,0,im so happy....Roger Federer won the French Open 
871951,0,@bilerico  Thanks 4 DM and yes I chose right acct.   &quot;Chatty&quot; is good.
1059990,0,@iheartpreston but of course! thanks for coming out to the tweetup! 
1430440,0,@johncombest ....one of what people?  I am me. plain and simple.  always will be.  
1516364,0,@chloeee1993 haha well i have dance tonight.... my saviour 
1040776,0,@SelenaSilk   THATS WHATS UP   HOW OFTEN YOU GO DOWN THERE?
1233797,0,@BenMack send me a link to your facebook profile so I can add you over there 
800165,0,shhhhhhhhhh....time to watch the Hills. 
1119701,0,"@billifer You're most welcome, always happy to be able to say &quot;yeah, already do that.&quot; "
973739,0,@IDisposable Hey brilliant! They've just discovered what homeschoolers have known for centuries 
1241244,0,@RCMilon - Thanks! My Favorite Muffin is one of My Favorite Places! 
1322571,0,Please prove you are not a bot  - http://xkcd.com/233/
1515405,0,Listening to music...... 
1380608,0,@marianpatricia Thanks! 
1143327,0,@PeruRunners THE BIG RACE TOMORROW 
1215543,0,@yLalu like someone i know.. 
1492292,0,@yelyahwilliams how about South?? 
1357075,0,Wedding reception 
1178213,0,Out walk with my princess daughter 
1128538,0,@RobEctor Im everywhere  lol...How you been?
1107450,0,@GreenSmooch thanks! You are spot on  Where in Spain you live?
1320893,0,"Yay, I can fit my tight jeans again! "
1489655,0,Kate just finished up two revitalizing classes! Her Sunday classes are always popular and laughter can often be heard from her students 
1228569,0,Oh pleas good  pleeeeaaaas
1232300,0,"Will go to Diliman tomorrow for registration, yey. "
961120,0,so glad i am off of work today! crawfish boil today!!! 
1543486,0,sitting with hannah nd becky having a good old chat 
1132215,0,"ashley's house looks great! wish i had a house, but i think i'll try and stay as young as i can! "
1477906,0,Fing love on Mywolfbook (USERS ONLINE 134.432) http://bit.ly/16ksAX 
